46.28	-120	9.5389538	92	-42.25151062
46.73	-120.76	9.7773581	35	-24.01036263
45.7	-121.42	9.5560369	51	-36.9323616
46.67	-120.6	9.7773581	57	-45.24936295
45.88	-120.69	9.5405912	75	21.4060936
45.88	-120.69	9.5405912	76	21.4060936
46.68	-120.75	9.7773581	108	-24.01036263
46.3	-122.87	9.5389538	22	-13.46061039
46.57	-123.03	9.7773581	46	-5.653169632
47.16	-119.32	9.7773581	59	-24.49332237
47.16	-119.32	9.7773581	80	-24.49332237
46.51	-122.49	9.6252508	45	-11.95248985
45.71	-121.87	9.5560369	47	-61.11421204
45.82	-120.82	9.544672	30	-8.67604351
45.74	-121.12	9.5560369	61	-14.30579662
45.73	-121.11	9.5560369	58	-14.30579662
45.61	-122.13	9.5370016	66	-28.07614899
45.61	-122.13	9.5370016	58	-28.07614899
46.82	-120.66	9.7773581	33	2.712940931
46.55	-122.58	9.6252508	38	-18.87744522
45.73	-122.41	9.5560369	43	-6.739209175
45.94	-120.97	9.5405912	49	-3.672776699
46.44	-120.2	9.543684	65	-47.70885086
45.74	-120.23	9.5560369	85	-40.65719986
48.69	-119.5	9.57864	73	-64.93816376
45.6	-122.4	9.5370016	50	-37.79445267
45.64	-122.44	9.5370016	49	-6.739209175
46.55	-121.79	9.6252508	9	4.644052505
46.73	-121.85	9.7773581	43	36.38318253
45.64	-121.98	9.5370016	69	-21.53112602
45.65	-121.95	9.5370016	189	-61.11421204
45.65	-121.96	9.5370016	120	-61.11421204
46.71	-121.58	9.7773581	73	8.267661095
46.62	-121.69	9.7773581	69	-28.45617294
46.52	-121.94	9.6252508	72	-40.55765533
46.27	-122.24	9.5389538	36	43.8817215
46.17	-122.27	9.546627	44	44.67371368
46.53	-122.84	9.6252508	36	-35.00421906
46.54	-122.85	9.6252508	36	-35.00421906
47.57	-120.16	9.7773581	24	42.22933578
46.62	-122.23	9.7773581	29	18.22399139
46.43	-120.18	9.543684	43	-47.70885086
46.73	-120.78	9.7773581	52	-24.01036263
45.71	-121.88	9.5560369	33	-61.11421204
46.41	-120.08	9.543684	63	-32.34297943
46.41	-120.08	9.543684	67	-32.34297943
45.77	-122.2	9.544672	56	36.1395874
45.77	-122.2	9.544672	68	36.1395874
45.77	-122.19	9.544672	65	36.1395874
45.77	-122.22	9.544672	64	24.33252525
45.77	-122.2	9.544672	46	36.1395874
45.77	-122.2	9.544672	69	36.1395874
45.77	-122.2	9.544672	68	36.1395874
45.77	-122.2	9.544672	43	36.1395874
45.77	-122.2	9.544672	81	36.1395874
45.77	-122.2	9.544672	64	36.1395874
45.78	-122.2	9.544672	42	36.1395874
