lat	long	q	age	q(t)	sqrt age	d(t)	q(t)
40.37	-120.95	92	17.580811	2.1988	4.19294777	5576.641925	2.695001374
42.02	-123.84	46	8.7200031	1.0994	2.952965137	4026.000543	3.826662177
39.85	-120.47	63	16.951086	1.5057	4.117169659	5466.44005	2.744603924
42.49	-123.38	35	8.1746902	0.8365	2.859141515	3930.570785	3.952235293
41.86	-123.37	41	8.7200031	0.9799	2.952965137	4026.000543	3.826662177
40.51	-122.61	38	17.755274	0.9082	4.213700749	5607.17295	2.681728171
40.51	-122.61	41	17.755274	0.9799	4.213700749	5607.17295	2.681728171
40.51	-122.61	40	17.755274	0.956	4.213700749	5607.17295	2.681728171
41.47	-121.42	40	17.755274	0.956	4.213700749	5607.17295	2.681728171
41.68	-121.12	55	17.755274	1.3145	4.213700749	5607.17295	2.681728171
41.65	-121.12	82	18.100437	1.9598	4.254460835	5667.576475	2.656035732
41.65	-121.18	77	17.755274	1.8403	4.213700749	5607.17295	2.681728171
41.61	-121.21	32	17.755274	0.7648	4.213700749	5607.17295	2.681728171
41.7	-121.34	302	17.755274	7.2178	4.213700749	5607.17295	2.681728171
41.57	-121.35	81	17.755274	1.9359	4.213700749	5607.17295	2.681728171
41.65	-121.06	64	18.100437	1.5296	4.254460835	5667.576475	2.656035732
41.56	-121.12	146	18.100437	3.4894	4.254460835	5667.576475	2.656035732
41.81	-122.01	15	8.7181835	0.3585	2.952657024	4025.682113	3.827061494
41.69	-121.88	25	8.7112598	0.5975	2.951484338	4024.470465	3.828582064
41.74	-121.87	7	8.7112598	0.1673	2.951484338	4024.470465	3.828582064
41.73	-121.67	14	8.7112598	0.3346	2.951484338	4024.470465	3.828582064
41.59	-121.96	12	8.7299252	0.2868	2.954644683	4027.73691	3.82448694
41	-120.89	97	18.00329	2.3183	4.2430284	5650.57575	2.663192167
40.21	-120.25	112	16.951086	2.6768	4.117169659	5466.44005	2.744603924
41.47	-120.18	89	18.00329	2.1271	4.2430284	5650.57575	2.663192167
41.2	-121.14	20	18.00329	0.478	4.2430284	5650.57575	2.663192167
41.15	-121.06	184	18.00329	4.3976	4.2430284	5650.57575	2.663192167
41.27	-122.61	36	15.872827	0.8604	3.984071661	5277.744725	2.836294365
41.81	-122.01	17	8.7181835	0.4063	2.952657024	4025.682113	3.827061494
41.83	-121.25	66	8.7181835	1.5774	2.952657024	4025.682113	3.827061494
40.73	-120.31	107	17.370102	2.5573	4.167745434	5539.76785	2.711298034
41.58	-122.88	38	8.7299252	0.9082	2.954644683	4027.73691	3.82448694
41.57	-122.89	14	8.7299252	0.3346	2.954644683	4027.73691	3.82448694
41.57	-122.88	17	8.7299252	0.4063	2.954644683	4027.73691	3.82448694
41.61	-122.53	76	8.7299252	1.8164	2.954644683	4027.73691	3.82448694
41.56	-122.53	28	8.7299252	0.6692	2.954644683	4027.73691	3.82448694
41.43	-122.5	38	8.7199984	0.9082	2.952964341	4025.99972	3.826663208
41.82	-122.44	41	8.7181835	0.9799	2.952657024	4025.682113	3.827061494
41.67	-122.43	53	8.7112598	1.2667	2.951484338	4024.470465	3.828582064
41.89	-122.4	10	8.7200031	0.239	2.952965137	4026.000543	3.826662177
41.96	-122.33	74	8.7200031	1.7686	2.952965137	4026.000543	3.826662177
41.98	-122.32	71	8.7200031	1.6969	2.952965137	4026.000543	3.826662177
41.9	-122.48	23	8.7200031	0.5497	2.952965137	4026.000543	3.826662177
41.9	-122.53	10	8.7200031	0.239	2.952965137	4026.000543	3.826662177
41.95	-122	141	8.7200031	3.3699	2.952965137	4026.000543	3.826662177
41.73	-120.38	7	18.00329	0.1673	4.2430284	5650.57575	2.663192167
41.64	-120.4	97	18.00329	2.3183	4.2430284	5650.57575	2.663192167
40.52	-120.68	46	17.50819	1.0994	4.18427891	5563.93325	2.700584794
41.55	-122.26	59	8.7135773	1.4101	2.951876911	4024.876028	3.828072897
42.14	-122.73	41	8.7200031	0.9799	2.952965137	4026.000543	3.826662177
44.67	-125.58	93.37	8.5858335	2.231543	2.930159296	4002.520863	3.856445626
44.58	-127.3	151.99	5.4504809	3.632561	2.334626501	3453.834158	4.840174646
44.81	-127.97	140.26	4.1015091	3.352214	2.025218285	3217.764093	5.579645457
44.95	-128.39	118.91	3.2205846	2.841949	1.79459873	3063.602305	6.296672239
45.1	-128.85	181.3	2.4179773	4.33307	1.554984662	2923.146028	7.266952706
44.67	-125.58	110.12	8.5858335	2.631868	2.930159296	4002.520863	3.856445626
44.84	-125.6	148.64	8.5421562	3.552496	2.922696734	3994.877335	3.866292342
44.91	-124.61	45.22	9.8163719	1.080758	3.133108983	4217.865083	3.606641218
44.84	-124.72	0	9.8749847	0	3.142448838	4228.122323	3.59592171
44.97	-125.1	72.44	9.5523081	1.731316	3.090680847	4171.653918	3.656152336
45.01	-125.15	65.32	9.2965679	1.561148	3.04902737	4126.899383	3.70609989
44.86	-125.13	82.07	9.5314922	1.961473	3.087311484	4168.011135	3.660142508
44.87	-125.28	87.09	9.1318445	2.081451	3.021894191	4098.072788	3.73937646
44.82	-125.59	130.63	8.5421562	3.122057	2.922696734	3994.877335	3.866292342
44.65	-125.58	123.52	8.6269598	2.952128	2.937168671	4009.717965	3.847242453
38.97	-119.27	65	16.215477	1.5535	4.026844546	5337.708475	2.806167427
46.77	-128.36	68	1.8929226	1.6252	1.375835237	2831.261455	8.213192753
46.77	-128.3	113	2.0580494	2.7007	1.434590325	2860.158645	7.876813195
46.76	-128.29	88	2.0580494	2.1032	1.434590325	2860.158645	7.876813195
46.76	-128.28	97	2.0580494	2.3183	1.434590325	2860.158645	7.876813195
46.76	-128.26	50	2.0580494	1.195	1.434590325	2860.158645	7.876813195
46.75	-128.26	47	2.1742797	1.1233	1.474543896	2880.498948	7.663386647
46.75	-128.25	91	2.1742797	2.1749	1.474543896	2880.498948	7.663386647
46.73	-128.23	68	2.4284899	1.6252	1.558361287	2924.985733	7.251206826
46.77	-128.35	55	2.0580494	1.3145	1.434590325	2860.158645	7.876813195
46.77	-128.35	43	2.0580494	1.0277	1.434590325	2860.158645	7.876813195
46.77	-128.34	62	2.0580494	1.4818	1.434590325	2860.158645	7.876813195
46.62	-127.83	104	3.3197627	2.4856	1.822021597	3080.958473	6.201902337
46.62	-127.83	127	3.3197627	3.0353	1.822021597	3080.958473	6.201902337
46.62	-127.83	123	3.3197627	2.9397	1.822021597	3080.958473	6.201902337
46.62	-127.78	124	3.3197627	2.9636	1.822021597	3080.958473	6.201902337
46.62	-127.78	117	3.3197627	2.7963	1.822021597	3080.958473	6.201902337
46.62	-127.78	134	3.3197627	3.2026	1.822021597	3080.958473	6.201902337
46.62	-127.78	165	3.3197627	3.9435	1.822021597	3080.958473	6.201902337
46.62	-127.78	171	3.3197627	4.0869	1.822021597	3080.958473	6.201902337
46.48	-127.25	159	4.6397758	3.8001	2.154013881	3311.960765	5.246020046
46.46	-127.2	131	4.6397758	3.1309	2.154013881	3311.960765	5.246020046
46.46	-127.19	141	4.6397758	3.3699	2.154013881	3311.960765	5.246020046
46.46	-127.19	167	4.6397758	3.9913	2.154013881	3311.960765	5.246020046
46.45	-127.18	161	4.6397758	3.8479	2.154013881	3311.960765	5.246020046
46.46	-127.18	131	4.6397758	3.1309	2.154013881	3311.960765	5.246020046
46.46	-127.16	165	4.6397758	3.9435	2.154013881	3311.960765	5.246020046
46.45	-127.16	161	4.6397758	3.8479	2.154013881	3311.960765	5.246020046
46.45	-127.14	164	4.9049993	3.9196	2.214723301	3358.374878	5.102217507
46.48	-127.25	174	4.6397758	4.1586	2.154013881	3311.960765	5.246020046
46.45	-127.13	187	4.9049993	4.4693	2.214723301	3358.374878	5.102217507
46.45	-127.13	170	4.9049993	4.063	2.214723301	3358.374878	5.102217507
46.45	-127.12	189	4.9049993	4.5171	2.214723301	3358.374878	5.102217507
46.44	-127.1	174	4.9191098	4.1586	2.217906626	3360.844215	5.094894379
46.47	-127.24	143	4.6397758	3.4177	2.154013881	3311.960765	5.246020046
46.47	-127.23	142	4.6397758	3.3938	2.154013881	3311.960765	5.246020046
46.47	-127.23	153	4.6397758	3.6567	2.154013881	3311.960765	5.246020046
46.46	-127.22	158	4.6397758	3.7762	2.154013881	3311.960765	5.246020046
46.46	-127.21	167	4.6397758	3.9913	2.154013881	3311.960765	5.246020046
46.32	-126.62	119	5.9918666	2.8441	2.447828956	3548.576655	4.616335619
46.32	-126.62	106	5.9918666	2.5334	2.447828956	3548.576655	4.616335619
46.32	-126.62	130	5.9918666	3.107	2.447828956	3548.576655	4.616335619
46.32	-126.62	143	5.9918666	3.4177	2.447828956	3548.576655	4.616335619
46.32	-126.62	119	5.9918666	2.8441	2.447828956	3548.576655	4.616335619
46.32	-126.62	117	5.9918666	2.7963	2.447828956	3548.576655	4.616335619
46.32	-126.62	126	5.9918666	3.0114	2.447828956	3548.576655	4.616335619
46.32	-126.62	139	5.9918666	3.3221	2.447828956	3548.576655	4.616335619
46.32	-126.62	130	5.9918666	3.107	2.447828956	3548.576655	4.616335619
46.32	-126.62	133	5.9918666	3.1787	2.447828956	3548.576655	4.616335619
46.32	-126.62	124	5.9918666	2.9636	2.447828956	3548.576655	4.616335619
46.32	-126.62	144	5.9918666	3.4416	2.447828956	3548.576655	4.616335619
46.32	-126.62	149	5.9918666	3.5611	2.447828956	3548.576655	4.616335619
46.32	-126.62	146	5.9918666	3.4894	2.447828956	3548.576655	4.616335619
46.32	-126.62	139	5.9918666	3.3221	2.447828956	3548.576655	4.616335619
46.32	-126.62	156	5.9918666	3.7284	2.447828956	3548.576655	4.616335619
46.32	-126.62	165	5.9918666	3.9435	2.447828956	3548.576655	4.616335619
46.32	-126.62	144	5.9918666	3.4416	2.447828956	3548.576655	4.616335619
46.32	-126.62	158	5.9918666	3.7762	2.447828956	3548.576655	4.616335619
46.32	-126.62	135	5.9918666	3.2265	2.447828956	3548.576655	4.616335619
46.32	-126.62	129	5.9918666	3.0831	2.447828956	3548.576655	4.616335619
46.32	-126.62	167	5.9918666	3.9913	2.447828956	3548.576655	4.616335619
46.32	-126.62	162	5.9918666	3.8718	2.447828956	3548.576655	4.616335619
46.32	-126.62	144	5.9918666	3.4416	2.447828956	3548.576655	4.616335619
46.32	-126.62	143	5.9918666	3.4177	2.447828956	3548.576655	4.616335619
46.32	-126.62	146	5.9918666	3.4894	2.447828956	3548.576655	4.616335619
46.32	-126.62	137	5.9918666	3.2743	2.447828956	3548.576655	4.616335619
46.32	-126.62	116	5.9918666	2.7724	2.447828956	3548.576655	4.616335619
46.32	-126.62	126	5.9918666	3.0114	2.447828956	3548.576655	4.616335619
46.32	-126.62	113	5.9918666	2.7007	2.447828956	3548.576655	4.616335619
46.32	-126.62	119	5.9918666	2.8441	2.447828956	3548.576655	4.616335619
46.32	-126.62	124	5.9918666	2.9636	2.447828956	3548.576655	4.616335619
46.32	-126.62	149	5.9918666	3.5611	2.447828956	3548.576655	4.616335619
46.32	-126.62	128	5.9918666	3.0592	2.447828956	3548.576655	4.616335619
46.32	-126.62	125	5.9918666	2.9875	2.447828956	3548.576655	4.616335619
46.32	-126.62	145	5.9918666	3.4655	2.447828956	3548.576655	4.616335619
46.32	-126.62	126	5.9918666	3.0114	2.447828956	3548.576655	4.616335619
46.32	-126.62	130	5.9918666	3.107	2.447828956	3548.576655	4.616335619
46.17	-125.95	121	7.3550162	2.8919	2.712013311	3787.127835	4.166646216
46.17	-125.95	122	7.3550162	2.9158	2.712013311	3787.127835	4.166646216
46.17	-125.95	131	7.3550162	3.1309	2.712013311	3787.127835	4.166646216
46.18	-125.9	123	7.4997277	2.9397	2.738563072	3812.452348	4.126251506
46.18	-125.9	110	7.4997277	2.629	2.738563072	3812.452348	4.126251506
46.08	-125.6	56	8.179697	1.3384	2.860016958	3931.446975	3.951025524
46.08	-125.6	81	8.179697	1.9359	2.860016958	3931.446975	3.951025524
46.08	-125.6	79	8.179697	1.8881	2.860016958	3931.446975	3.951025524
46.08	-125.6	83	8.179697	1.9837	2.860016958	3931.446975	3.951025524
46.08	-125.6	82	8.179697	1.9598	2.860016958	3931.446975	3.951025524
46.08	-125.6	79	8.179697	1.8881	2.860016958	3931.446975	3.951025524
46.08	-125.6	85	8.179697	2.0315	2.860016958	3931.446975	3.951025524
46.08	-125.6	74	8.179697	1.7686	2.860016958	3931.446975	3.951025524
46.08	-125.6	77	8.179697	1.8403	2.860016958	3931.446975	3.951025524
46.08	-125.6	71	8.179697	1.6969	2.860016958	3931.446975	3.951025524
46.08	-125.6	74	8.179697	1.7686	2.860016958	3931.446975	3.951025524
46.08	-125.6	84	8.179697	2.0076	2.860016958	3931.446975	3.951025524
46.08	-125.6	79	8.179697	1.8881	2.860016958	3931.446975	3.951025524
46.08	-125.6	78	8.179697	1.8642	2.860016958	3931.446975	3.951025524
46.08	-125.6	79	8.179697	1.8881	2.860016958	3931.446975	3.951025524
46.08	-125.6	80	8.179697	1.912	2.860016958	3931.446975	3.951025524
46.08	-125.6	79	8.179697	1.8881	2.860016958	3931.446975	3.951025524
46.87	-128.7	214	1.0900005	5.1146	1.04403089	2690.750088	10.82343454
46.87	-128.7	118	1.0900005	2.8202	1.04403089	2690.750088	10.82343454
46.87	-128.7	284	1.0900005	6.7876	1.04403089	2690.750088	10.82343454
46.87	-128.7	243	1.0900005	5.8077	1.04403089	2690.750088	10.82343454
46.87	-128.7	252	1.0900005	6.0228	1.04403089	2690.750088	10.82343454
46.87	-128.7	267	1.0900005	6.3813	1.04403089	2690.750088	10.82343454
46.87	-128.7	156	1.0900005	3.7284	1.04403089	2690.750088	10.82343454
47.15	-129.73	149	1.6300219	3.5611	1.27672311	2785.253833	8.850783627
47.15	-129.73	213	1.6300219	5.0907	1.27672311	2785.253833	8.850783627
47.15	-129.73	99	1.6300219	2.3661	1.27672311	2785.253833	8.850783627
47.15	-129.73	65	1.6300219	1.5535	1.27672311	2785.253833	8.850783627
47.15	-129.73	78	1.6300219	1.8642	1.27672311	2785.253833	8.850783627
47.15	-129.73	189	1.6300219	4.5171	1.27672311	2785.253833	8.850783627
47.15	-129.73	178	1.6300219	4.2542	1.27672311	2785.253833	8.850783627
47.15	-129.73	131	1.6300219	3.1309	1.27672311	2785.253833	8.850783627
47.15	-129.73	88	1.6300219	2.1032	1.27672311	2785.253833	8.850783627
47.15	-129.73	181	1.6300219	4.3259	1.27672311	2785.253833	8.850783627
47.15	-129.73	180	1.6300219	4.302	1.27672311	2785.253833	8.850783627
47.15	-129.73	125	1.6300219	2.9875	1.27672311	2785.253833	8.850783627
47.15	-129.73	139	1.6300219	3.3221	1.27672311	2785.253833	8.850783627
47.15	-129.73	79	1.6300219	1.8881	1.27672311	2785.253833	8.850783627
47.15	-129.73	113	1.6300219	2.7007	1.27672311	2785.253833	8.850783627
46.82	-128.5	213	1.7001911	5.0907	1.303913762	2797.533443	8.666217295
46.82	-128.5	199	1.7001911	4.7561	1.303913762	2797.533443	8.666217295
46.82	-128.5	224	1.7001911	5.3536	1.303913762	2797.533443	8.666217295
46.82	-128.5	173	1.7001911	4.1347	1.303913762	2797.533443	8.666217295
46.82	-128.5	170	1.7001911	4.063	1.303913762	2797.533443	8.666217295
46.8	-128.4	95	1.8929226	2.2705	1.375835237	2831.261455	8.213192753
46.8	-128.4	112	1.8929226	2.6768	1.375835237	2831.261455	8.213192753
46.8	-128.4	88	1.8929226	2.1032	1.375835237	2831.261455	8.213192753
46.8	-128.4	90	1.8929226	2.151	1.375835237	2831.261455	8.213192753
43.89	-122.21	115	9.5827484	2.7485	3.09560146	4176.98097	3.6503407
43.88	-122.37	91	9.5827484	2.1749	3.09560146	4176.98097	3.6503407
43.88	-122.07	91	9.5827484	2.1749	3.09560146	4176.98097	3.6503407
43.59	-122.23	100	9.5827484	2.39	3.09560146	4176.98097	3.6503407
44.08	-122.23	159	9.8749847	3.8001	3.142448838	4228.122323	3.59592171
43.8	-122.31	68	9.5827484	1.6252	3.09560146	4176.98097	3.6503407
44.11	-122.23	83	9.8749847	1.9837	3.142448838	4228.122323	3.59592171
46.77	-125.92	125	7.4773855	2.9875	2.734480847	3808.542463	4.132411465
46.77	-125.92	125	7.4773855	2.9875	2.734480847	3808.542463	4.132411465
46.76	-126.04	119	7.2581306	2.8441	2.694091795	3770.172855	4.194363392
46.76	-126.04	119	7.2581306	2.8441	2.694091795	3770.172855	4.194363392
46.76	-126.05	115	7.0691643	2.7485	2.658790007	3737.103753	4.250053585
46.76	-126.05	115	7.0691643	2.7485	2.658790007	3737.103753	4.250053585
46.77	-125.94	125	7.4773855	2.9875	2.734480847	3808.542463	4.132411465
46.77	-125.94	125	7.4773855	2.9875	2.734480847	3808.542463	4.132411465
46.77	-125.95	122	7.2581306	2.9158	2.694091795	3770.172855	4.194363392
46.77	-125.95	122	7.2581306	2.9158	2.694091795	3770.172855	4.194363392
46.76	-125.96	115	7.2581306	2.7485	2.694091795	3770.172855	4.194363392
46.76	-125.96	115	7.2581306	2.7485	2.694091795	3770.172855	4.194363392
46.76	-125.98	116	7.2581306	2.7724	2.694091795	3770.172855	4.194363392
46.76	-125.98	116	7.2581306	2.7724	2.694091795	3770.172855	4.194363392
46.76	-125.98	115	7.2581306	2.7485	2.694091795	3770.172855	4.194363392
46.76	-125.98	115	7.2581306	2.7485	2.694091795	3770.172855	4.194363392
46.76	-125.98	111	7.2581306	2.6529	2.694091795	3770.172855	4.194363392
46.76	-125.98	111	7.2581306	2.6529	2.694091795	3770.172855	4.194363392
46.76	-126.04	122	7.2581306	2.9158	2.694091795	3770.172855	4.194363392
46.76	-126.04	122	7.2581306	2.9158	2.694091795	3770.172855	4.194363392
46.74	-126.23	327	6.8100848	7.8153	2.609613918	3691.76484	4.330142449
46.74	-126.23	327	6.8100848	7.8153	2.609613918	3691.76484	4.330142449
46.74	-126.22	189	6.8100848	4.5171	2.609613918	3691.76484	4.330142449
46.74	-126.22	189	6.8100848	4.5171	2.609613918	3691.76484	4.330142449
46.74	-126.2	112	6.8100848	2.6768	2.609613918	3691.76484	4.330142449
46.74	-126.2	112	6.8100848	2.6768	2.609613918	3691.76484	4.330142449
46.74	-126.19	132	6.8100848	3.1548	2.609613918	3691.76484	4.330142449
46.74	-126.19	132	6.8100848	3.1548	2.609613918	3691.76484	4.330142449
46.74	-126.18	122	6.8100848	2.9158	2.609613918	3691.76484	4.330142449
46.74	-126.18	122	6.8100848	2.9158	2.609613918	3691.76484	4.330142449
46.75	-126.16	134	6.8100848	3.2026	2.609613918	3691.76484	4.330142449
46.75	-126.16	134	6.8100848	3.2026	2.609613918	3691.76484	4.330142449
46.74	-126.18	125	6.8100848	2.9875	2.609613918	3691.76484	4.330142449
46.74	-126.18	125	6.8100848	2.9875	2.609613918	3691.76484	4.330142449
46.74	-126.2	141	6.8100848	3.3699	2.609613918	3691.76484	4.330142449
46.74	-126.2	141	6.8100848	3.3699	2.609613918	3691.76484	4.330142449
46.74	-126.21	159	6.8100848	3.8001	2.609613918	3691.76484	4.330142449
46.74	-126.21	159	6.8100848	3.8001	2.609613918	3691.76484	4.330142449
46.74	-126.21	166	6.8100848	3.9674	2.609613918	3691.76484	4.330142449
46.74	-126.21	166	6.8100848	3.9674	2.609613918	3691.76484	4.330142449
46.74	-126.22	265	6.8100848	6.3335	2.609613918	3691.76484	4.330142449
46.74	-126.22	265	6.8100848	6.3335	2.609613918	3691.76484	4.330142449
46.74	-126.24	443	6.8100848	10.5877	2.609613918	3691.76484	4.330142449
46.74	-126.24	443	6.8100848	10.5877	2.609613918	3691.76484	4.330142449
46.74	-126.24	457	6.8100848	10.9223	2.609613918	3691.76484	4.330142449
46.74	-126.24	457	6.8100848	10.9223	2.609613918	3691.76484	4.330142449
46.74	-126.25	418	6.8100848	9.9902	2.609613918	3691.76484	4.330142449
46.74	-126.25	418	6.8100848	9.9902	2.609613918	3691.76484	4.330142449
45.43	-125.73	622	8.0344667	14.8658	2.834513486	3906.031673	3.986574789
45.43	-125.73	622	8.0344667	14.8658	2.834513486	3906.031673	3.986574789
45.43	-125.75	961	7.8805914	22.9679	2.807239106	3879.103495	4.025307276
45.43	-125.75	961	7.8805914	22.9679	2.807239106	3879.103495	4.025307276
45.43	-125.76	815	7.8805914	19.4785	2.807239106	3879.103495	4.025307276
45.43	-125.76	815	7.8805914	19.4785	2.807239106	3879.103495	4.025307276
45.43	-125.77	335	7.8805914	8.0065	2.807239106	3879.103495	4.025307276
45.43	-125.77	335	7.8805914	8.0065	2.807239106	3879.103495	4.025307276
45.43	-125.79	316	7.8805914	7.5524	2.807239106	3879.103495	4.025307276
45.43	-125.79	316	7.8805914	7.5524	2.807239106	3879.103495	4.025307276
45.42	-125.8	244	7.8805914	5.8316	2.807239106	3879.103495	4.025307276
45.42	-125.8	244	7.8805914	5.8316	2.807239106	3879.103495	4.025307276
45.42	-125.82	161	7.8805914	3.8479	2.807239106	3879.103495	4.025307276
45.42	-125.82	161	7.8805914	3.8479	2.807239106	3879.103495	4.025307276
45.43	-125.64	107	8.1844883	2.5573	2.86085447	3932.285453	3.949868865
45.43	-125.64	107	8.1844883	2.5573	2.86085447	3932.285453	3.949868865
45.43	-125.67	161	8.0344667	3.8479	2.834513486	3906.031673	3.986574789
45.43	-125.67	161	8.0344667	3.8479	2.834513486	3906.031673	3.986574789
45.43	-125.7	190	8.0344667	4.541	2.834513486	3906.031673	3.986574789
45.43	-125.7	190	8.0344667	4.541	2.834513486	3906.031673	3.986574789
45.43	-125.71	104	8.0344667	2.4856	2.834513486	3906.031673	3.986574789
45.43	-125.71	104	8.0344667	2.4856	2.834513486	3906.031673	3.986574789
45.43	-125.72	332	8.0344667	7.9348	2.834513486	3906.031673	3.986574789
45.43	-125.72	332	8.0344667	7.9348	2.834513486	3906.031673	3.986574789
45.36	-125.67	149	8.0344667	3.5611	2.834513486	3906.031673	3.986574789
45.36	-125.67	149	8.0344667	3.5611	2.834513486	3906.031673	3.986574789
45.48	-125.71	132	8.0390244	3.1548	2.835317337	3906.82927	3.98544454
45.48	-125.71	132	8.0390244	3.1548	2.835317337	3906.82927	3.98544454
45.5	-125.72	119	8.0390244	2.8441	2.835317337	3906.82927	3.98544454
45.5	-125.72	119	8.0390244	2.8441	2.835317337	3906.82927	3.98544454
45.37	-125.68	122	8.0344667	2.9158	2.834513486	3906.031673	3.986574789
45.37	-125.68	122	8.0344667	2.9158	2.834513486	3906.031673	3.986574789
45.45	-125.7	206	8.0390244	4.9234	2.835317337	3906.82927	3.98544454
45.45	-125.7	206	8.0390244	4.9234	2.835317337	3906.82927	3.98544454
45.47	-125.71	165	8.0390244	3.9435	2.835317337	3906.82927	3.98544454
45.47	-125.71	165	8.0390244	3.9435	2.835317337	3906.82927	3.98544454
46.68	-126.14	119	7.0371647	2.8441	2.652765482	3731.503823	4.259705609
46.68	-126.14	119	7.0371647	2.8441	2.652765482	3731.503823	4.259705609
46.68	-126.15	121	6.8100848	2.8919	2.609613918	3691.76484	4.330142449
46.68	-126.15	121	6.8100848	2.8919	2.609613918	3691.76484	4.330142449
46.68	-126.16	133	6.8100848	3.1787	2.609613918	3691.76484	4.330142449
46.68	-126.16	133	6.8100848	3.1787	2.609613918	3691.76484	4.330142449
46.67	-126.18	124	6.8100848	2.9636	2.609613918	3691.76484	4.330142449
46.67	-126.18	124	6.8100848	2.9636	2.609613918	3691.76484	4.330142449
