lat,lon,age,ihfc q,ps q
41.43,-122.5,8.7199984,0.9082,3.826663208
41.89,-122.4,8.7200031,0.239,3.826662177
41.9,-122.48,8.7200031,0.5497,3.826662177
41.73,-120.38,18.00329,0.1673,2.663192167
41.64,-120.4,18.00329,2.3183,2.663192167
40.75,-119.02,16.524179,4.4932,2.779831668
41.55,-122.26,8.7135773,1.4101,3.828072897
40.7,-119.35,16.676729,0.5975,2.767088234
40.68,-119.36,16.676729,8.843,2.767088234
40.88,-119.34,16.815744,7.8392,2.7556268
40.87,-119.33,16.815744,11.95,2.7556268
40.65,-119.39,16.676729,13.384,2.767088234
40.65,-119.35,16.676729,1.3862,2.767088234
40.65,-119.37,16.676729,7.648,2.767088234
40.66,-119.38,16.676729,5.258,2.767088234
40.65,-119.39,16.676729,10.1336,2.767088234
40.64,-119.41,16.676729,1.8403,2.767088234
40.69,-119.35,16.676729,1.0038,2.767088234
40.78,-119.34,16.815744,11.95,2.7556268
40.65,-119.37,16.676729,7.9826,2.767088234
40.67,-119.37,16.676729,30.4008,2.767088234
40.66,-119.37,16.676729,44.0238,2.767088234
40.66,-119.36,16.676729,3.585,2.767088234
40.66,-119.37,16.676729,238.9761,2.767088234
41.21,-119.06,16.815744,2.5573,2.7556268
40.88,-119.1,16.676729,1.6491,2.767088234
40.87,-119.17,16.676729,2.0315,2.767088234
41.13,-119,16.815744,12.3324,2.7556268
41.08,-119.02,16.815744,2.2466,2.7556268
41.05,-119.02,16.676729,10.0858,2.767088234
41.05,-119.02,16.676729,7.5763,2.767088234
41.05,-119.02,16.676729,7.887,2.767088234
41.05,-119.02,16.676729,5.9511,2.767088234
40.99,-119.1,16.676729,2.0315,2.767088234
41.02,-119.06,16.676729,1.912,2.767088234
40.94,-119.1,16.676729,1.3384,2.767088234
40.91,-119.14,16.676729,2.1271,2.767088234
40.39,-121.54,18.00329,3.1309,2.663192167
40.35,-121.55,18.00329,1.6969,2.663192167
40.34,-121.45,18.00329,1.5296,2.663192167
40.36,-121.5,18.00329,5.497,2.663192167
40.41,-121.45,18.00329,2.0076,2.663192167
40.17,-121.51,18.00329,1.0994,2.663192167
40.37,-120.95,17.580811,2.1988,2.695001374
42.02,-123.84,8.7200031,1.0994,3.826662177
39.85,-120.47,16.951086,1.5057,2.744603924
42.49,-123.38,8.1746902,0.8365,3.952235293
41.86,-123.37,8.7200031,0.9799,3.826662177
40.51,-122.61,17.755274,0.9082,2.681728171
40.51,-122.61,17.755274,0.9799,2.681728171
40.51,-122.61,17.755274,0.956,2.681728171
41.47,-121.42,17.755274,0.956,2.681728171
41.68,-121.12,17.755274,1.3145,2.681728171
41.65,-121.12,18.100437,1.9598,2.656035732
41.65,-121.18,17.755274,1.8403,2.681728171
41.61,-121.21,17.755274,0.7648,2.681728171
41.7,-121.34,17.755274,7.2178,2.681728171
41.57,-121.35,17.755274,1.9359,2.681728171
41.65,-121.06,18.100437,1.5296,2.656035732
41.56,-121.12,18.100437,3.4894,2.656035732
41.81,-122.01,8.7181835,0.3585,3.827061494
41.69,-121.88,8.7112598,0.5975,3.828582064
41.74,-121.87,8.7112598,0.1673,3.828582064
41.73,-121.67,8.7112598,0.3346,3.828582064
41.59,-121.96,8.7299252,0.2868,3.82448694
41,-120.89,18.00329,2.3183,2.663192167
40.21,-120.25,16.951086,2.6768,2.744603924
41.47,-120.18,18.00329,2.1271,2.663192167
41.2,-121.14,18.00329,0.478,2.663192167
41.15,-121.06,18.00329,4.3976,2.663192167
41.27,-122.61,15.872827,0.8604,2.836294365
41.81,-122.01,8.7181835,0.4063,3.827061494
41.83,-121.25,8.7181835,1.5774,3.827061494
40.73,-120.31,17.370102,2.5573,2.711298034
41.58,-122.88,8.7299252,0.9082,3.82448694
41.57,-122.89,8.7299252,0.3346,3.82448694
41.57,-122.88,8.7299252,0.4063,3.82448694
41.61,-122.53,8.7299252,1.8164,3.82448694
41.56,-122.53,8.7299252,0.6692,3.82448694
41.43,-122.5,8.7199984,0.9082,3.826663208
41.82,-122.44,8.7181835,0.9799,3.827061494
41.67,-122.43,8.7112598,1.2667,3.828582064
41.89,-122.4,8.7200031,0.239,3.826662177
41.96,-122.33,8.7200031,1.7686,3.826662177
41.98,-122.32,8.7200031,1.6969,3.826662177
41.9,-122.48,8.7200031,0.5497,3.826662177
41.9,-122.53,8.7200031,0.239,3.826662177
41.95,-122,8.7200031,3.3699,3.826662177
41.73,-120.38,18.00329,0.1673,2.663192167
41.64,-120.4,18.00329,2.3183,2.663192167
40.52,-120.68,17.50819,1.0994,2.700584794
41.55,-122.26,8.7135773,1.4101,3.828072897
42.14,-122.73,8.7200031,0.9799,3.826662177
44.67,-125.58,8.5858335,2.231543,3.856445626
44.58,-127.3,5.4504809,3.632561,4.840174646
44.81,-127.97,4.1015091,3.352214,5.579645457
44.95,-128.39,3.2205846,2.841949,6.296672239
45.1,-128.85,2.4179773,4.33307,7.266952706
44.67,-125.58,8.5858335,2.631868,3.856445626
44.84,-125.6,8.5421562,3.552496,3.866292342
44.91,-124.61,9.8163719,1.080758,3.606641218
44.84,-124.72,9.8749847,0,3.59592171
44.97,-125.1,9.5523081,1.731316,3.656152336
45.01,-125.15,9.2965679,1.561148,3.70609989
44.86,-125.13,9.5314922,1.961473,3.660142508
44.87,-125.28,9.1318445,2.081451,3.73937646
44.82,-125.59,8.5421562,3.122057,3.866292342
44.65,-125.58,8.6269598,2.952128,3.847242453
38.97,-119.27,16.215477,1.5535,2.806167427
46.77,-128.36,1.8929226,1.6252,8.213192753
46.77,-128.3,2.0580494,2.7007,7.876813195
46.76,-128.29,2.0580494,2.1032,7.876813195
46.76,-128.28,2.0580494,2.3183,7.876813195
46.76,-128.26,2.0580494,1.195,7.876813195
46.75,-128.26,2.1742797,1.1233,7.663386647
46.75,-128.25,2.1742797,2.1749,7.663386647
46.73,-128.23,2.4284899,1.6252,7.251206826
46.77,-128.35,2.0580494,1.3145,7.876813195
46.77,-128.35,2.0580494,1.0277,7.876813195
46.77,-128.34,2.0580494,1.4818,7.876813195
46.62,-127.83,3.3197627,2.4856,6.201902337
46.62,-127.83,3.3197627,3.0353,6.201902337
46.62,-127.83,3.3197627,2.9397,6.201902337
46.62,-127.78,3.3197627,2.9636,6.201902337
46.62,-127.78,3.3197627,2.7963,6.201902337
46.62,-127.78,3.3197627,3.2026,6.201902337
46.62,-127.78,3.3197627,3.9435,6.201902337
46.62,-127.78,3.3197627,4.0869,6.201902337
46.48,-127.25,4.6397758,3.8001,5.246020046
46.46,-127.2,4.6397758,3.1309,5.246020046
46.46,-127.19,4.6397758,3.3699,5.246020046
46.46,-127.19,4.6397758,3.9913,5.246020046
46.45,-127.18,4.6397758,3.8479,5.246020046
46.46,-127.18,4.6397758,3.1309,5.246020046
46.46,-127.16,4.6397758,3.9435,5.246020046
46.45,-127.16,4.6397758,3.8479,5.246020046
46.45,-127.14,4.9049993,3.9196,5.102217507
46.48,-127.25,4.6397758,4.1586,5.246020046
46.45,-127.13,4.9049993,4.4693,5.102217507
46.45,-127.13,4.9049993,4.063,5.102217507
46.45,-127.12,4.9049993,4.5171,5.102217507
46.44,-127.1,4.9191098,4.1586,5.094894379
46.47,-127.24,4.6397758,3.4177,5.246020046
46.47,-127.23,4.6397758,3.3938,5.246020046
46.47,-127.23,4.6397758,3.6567,5.246020046
46.46,-127.22,4.6397758,3.7762,5.246020046
46.46,-127.21,4.6397758,3.9913,5.246020046
46.32,-126.62,5.9918666,2.8441,4.616335619
46.32,-126.62,5.9918666,2.5334,4.616335619
46.32,-126.62,5.9918666,3.107,4.616335619
46.32,-126.62,5.9918666,3.4177,4.616335619
46.32,-126.62,5.9918666,2.8441,4.616335619
46.32,-126.62,5.9918666,2.7963,4.616335619
46.32,-126.62,5.9918666,3.0114,4.616335619
46.32,-126.62,5.9918666,3.3221,4.616335619
46.32,-126.62,5.9918666,3.107,4.616335619
46.32,-126.62,5.9918666,3.1787,4.616335619
46.32,-126.62,5.9918666,2.9636,4.616335619
46.32,-126.62,5.9918666,3.4416,4.616335619
46.32,-126.62,5.9918666,3.5611,4.616335619
46.32,-126.62,5.9918666,3.4894,4.616335619
46.32,-126.62,5.9918666,3.3221,4.616335619
46.32,-126.62,5.9918666,3.7284,4.616335619
46.32,-126.62,5.9918666,3.9435,4.616335619
46.32,-126.62,5.9918666,3.4416,4.616335619
46.32,-126.62,5.9918666,3.7762,4.616335619
46.32,-126.62,5.9918666,3.2265,4.616335619
46.32,-126.62,5.9918666,3.0831,4.616335619
46.32,-126.62,5.9918666,3.9913,4.616335619
46.32,-126.62,5.9918666,3.8718,4.616335619
46.32,-126.62,5.9918666,3.4416,4.616335619
46.32,-126.62,5.9918666,3.4177,4.616335619
46.32,-126.62,5.9918666,3.4894,4.616335619
46.32,-126.62,5.9918666,3.2743,4.616335619
46.32,-126.62,5.9918666,2.7724,4.616335619
46.32,-126.62,5.9918666,3.0114,4.616335619
46.32,-126.62,5.9918666,2.7007,4.616335619
46.32,-126.62,5.9918666,2.8441,4.616335619
46.32,-126.62,5.9918666,2.9636,4.616335619
46.32,-126.62,5.9918666,3.5611,4.616335619
46.32,-126.62,5.9918666,3.0592,4.616335619
46.32,-126.62,5.9918666,2.9875,4.616335619
46.32,-126.62,5.9918666,3.4655,4.616335619
46.32,-126.62,5.9918666,3.0114,4.616335619
46.32,-126.62,5.9918666,3.107,4.616335619
46.17,-125.95,7.3550162,2.8919,4.166646216
46.17,-125.95,7.3550162,2.9158,4.166646216
46.17,-125.95,7.3550162,3.1309,4.166646216
46.18,-125.9,7.4997277,2.9397,4.126251506
46.18,-125.9,7.4997277,2.629,4.126251506
46.08,-125.6,8.179697,1.3384,3.951025524
46.08,-125.6,8.179697,1.9359,3.951025524
46.08,-125.6,8.179697,1.8881,3.951025524
46.08,-125.6,8.179697,1.9837,3.951025524
46.08,-125.6,8.179697,1.9598,3.951025524
46.08,-125.6,8.179697,1.8881,3.951025524
46.08,-125.6,8.179697,2.0315,3.951025524
46.08,-125.6,8.179697,1.7686,3.951025524
46.08,-125.6,8.179697,1.8403,3.951025524
46.08,-125.6,8.179697,1.6969,3.951025524
46.08,-125.6,8.179697,1.7686,3.951025524
46.08,-125.6,8.179697,2.0076,3.951025524
46.08,-125.6,8.179697,1.8881,3.951025524
46.08,-125.6,8.179697,1.8642,3.951025524
46.08,-125.6,8.179697,1.8881,3.951025524
46.08,-125.6,8.179697,1.912,3.951025524
46.08,-125.6,8.179697,1.8881,3.951025524
46.87,-128.7,1.0900005,5.1146,10.82343454
46.87,-128.7,1.0900005,2.8202,10.82343454
46.87,-128.7,1.0900005,6.7876,10.82343454
46.87,-128.7,1.0900005,5.8077,10.82343454
46.87,-128.7,1.0900005,6.0228,10.82343454
46.87,-128.7,1.0900005,6.3813,10.82343454
46.87,-128.7,1.0900005,3.7284,10.82343454
47.15,-129.73,1.6300219,3.5611,8.850783627
47.15,-129.73,1.6300219,5.0907,8.850783627
47.15,-129.73,1.6300219,2.3661,8.850783627
47.15,-129.73,1.6300219,1.5535,8.850783627
47.15,-129.73,1.6300219,1.8642,8.850783627
47.15,-129.73,1.6300219,4.5171,8.850783627
47.15,-129.73,1.6300219,4.2542,8.850783627
47.15,-129.73,1.6300219,3.1309,8.850783627
47.15,-129.73,1.6300219,2.1032,8.850783627
47.15,-129.73,1.6300219,4.3259,8.850783627
47.15,-129.73,1.6300219,4.302,8.850783627
47.15,-129.73,1.6300219,2.9875,8.850783627
47.15,-129.73,1.6300219,3.3221,8.850783627
47.15,-129.73,1.6300219,1.8881,8.850783627
47.15,-129.73,1.6300219,2.7007,8.850783627
46.82,-128.5,1.7001911,5.0907,8.666217295
46.82,-128.5,1.7001911,4.7561,8.666217295
46.82,-128.5,1.7001911,5.3536,8.666217295
46.82,-128.5,1.7001911,4.1347,8.666217295
46.82,-128.5,1.7001911,4.063,8.666217295
46.8,-128.4,1.8929226,2.2705,8.213192753
46.8,-128.4,1.8929226,2.6768,8.213192753
46.8,-128.4,1.8929226,2.1032,8.213192753
46.8,-128.4,1.8929226,2.151,8.213192753
43.89,-122.21,9.5827484,2.7485,3.6503407
43.88,-122.37,9.5827484,2.1749,3.6503407
43.88,-122.07,9.5827484,2.1749,3.6503407
43.59,-122.23,9.5827484,2.39,3.6503407
44.08,-122.23,9.8749847,3.8001,3.59592171
43.8,-122.31,9.5827484,1.6252,3.6503407
44.11,-122.23,9.8749847,1.9837,3.59592171
46.77,-125.92,7.4773855,2.9875,4.132411465
46.77,-125.92,7.4773855,2.9875,4.132411465
46.76,-126.04,7.2581306,2.8441,4.194363392
46.76,-126.04,7.2581306,2.8441,4.194363392
46.76,-126.05,7.0691643,2.7485,4.250053585
46.76,-126.05,7.0691643,2.7485,4.250053585
46.77,-125.94,7.4773855,2.9875,4.132411465
46.77,-125.94,7.4773855,2.9875,4.132411465
46.77,-125.95,7.2581306,2.9158,4.194363392
46.77,-125.95,7.2581306,2.9158,4.194363392
46.76,-125.96,7.2581306,2.7485,4.194363392
46.76,-125.96,7.2581306,2.7485,4.194363392
46.76,-125.98,7.2581306,2.7724,4.194363392
46.76,-125.98,7.2581306,2.7724,4.194363392
46.76,-125.98,7.2581306,2.7485,4.194363392
46.76,-125.98,7.2581306,2.7485,4.194363392
46.76,-125.98,7.2581306,2.6529,4.194363392
46.76,-125.98,7.2581306,2.6529,4.194363392
46.76,-126.04,7.2581306,2.9158,4.194363392
46.76,-126.04,7.2581306,2.9158,4.194363392
46.74,-126.23,6.8100848,7.8153,4.330142449
46.74,-126.23,6.8100848,7.8153,4.330142449
46.74,-126.22,6.8100848,4.5171,4.330142449
46.74,-126.22,6.8100848,4.5171,4.330142449
46.74,-126.2,6.8100848,2.6768,4.330142449
46.74,-126.2,6.8100848,2.6768,4.330142449
46.74,-126.19,6.8100848,3.1548,4.330142449
46.74,-126.19,6.8100848,3.1548,4.330142449
46.74,-126.18,6.8100848,2.9158,4.330142449
46.74,-126.18,6.8100848,2.9158,4.330142449
46.75,-126.16,6.8100848,3.2026,4.330142449
46.75,-126.16,6.8100848,3.2026,4.330142449
46.74,-126.18,6.8100848,2.9875,4.330142449
46.74,-126.18,6.8100848,2.9875,4.330142449
46.74,-126.2,6.8100848,3.3699,4.330142449
46.74,-126.2,6.8100848,3.3699,4.330142449
46.74,-126.21,6.8100848,3.8001,4.330142449
46.74,-126.21,6.8100848,3.8001,4.330142449
46.74,-126.21,6.8100848,3.9674,4.330142449
46.74,-126.21,6.8100848,3.9674,4.330142449
46.74,-126.22,6.8100848,6.3335,4.330142449
46.74,-126.22,6.8100848,6.3335,4.330142449
46.74,-126.24,6.8100848,10.5877,4.330142449
46.74,-126.24,6.8100848,10.5877,4.330142449
46.74,-126.24,6.8100848,10.9223,4.330142449
46.74,-126.24,6.8100848,10.9223,4.330142449
46.74,-126.25,6.8100848,9.9902,4.330142449
46.74,-126.25,6.8100848,9.9902,4.330142449
45.43,-125.73,8.0344667,14.8658,3.986574789
45.43,-125.73,8.0344667,14.8658,3.986574789
45.43,-125.75,7.8805914,22.9679,4.025307276
45.43,-125.75,7.8805914,22.9679,4.025307276
45.43,-125.76,7.8805914,19.4785,4.025307276
45.43,-125.76,7.8805914,19.4785,4.025307276
45.43,-125.77,7.8805914,8.0065,4.025307276
45.43,-125.77,7.8805914,8.0065,4.025307276
45.43,-125.79,7.8805914,7.5524,4.025307276
45.43,-125.79,7.8805914,7.5524,4.025307276
45.42,-125.8,7.8805914,5.8316,4.025307276
45.42,-125.8,7.8805914,5.8316,4.025307276
45.42,-125.82,7.8805914,3.8479,4.025307276
45.42,-125.82,7.8805914,3.8479,4.025307276
45.43,-125.64,8.1844883,2.5573,3.949868865
45.43,-125.64,8.1844883,2.5573,3.949868865
45.43,-125.67,8.0344667,3.8479,3.986574789
45.43,-125.67,8.0344667,3.8479,3.986574789
45.43,-125.7,8.0344667,4.541,3.986574789
45.43,-125.7,8.0344667,4.541,3.986574789
45.43,-125.71,8.0344667,2.4856,3.986574789
45.43,-125.71,8.0344667,2.4856,3.986574789
45.43,-125.72,8.0344667,7.9348,3.986574789
45.43,-125.72,8.0344667,7.9348,3.986574789
45.36,-125.67,8.0344667,3.5611,3.986574789
45.36,-125.67,8.0344667,3.5611,3.986574789
45.48,-125.71,8.0390244,3.1548,3.98544454
45.48,-125.71,8.0390244,3.1548,3.98544454
45.5,-125.72,8.0390244,2.8441,3.98544454
45.5,-125.72,8.0390244,2.8441,3.98544454
45.37,-125.68,8.0344667,2.9158,3.986574789
45.37,-125.68,8.0344667,2.9158,3.986574789
45.45,-125.7,8.0390244,4.9234,3.98544454
45.45,-125.7,8.0390244,4.9234,3.98544454
45.47,-125.71,8.0390244,3.9435,3.98544454
45.47,-125.71,8.0390244,3.9435,3.98544454
46.68,-126.14,7.0371647,2.8441,4.259705609
46.68,-126.14,7.0371647,2.8441,4.259705609
46.68,-126.15,6.8100848,2.8919,4.330142449
46.68,-126.15,6.8100848,2.8919,4.330142449
46.68,-126.16,6.8100848,3.1787,4.330142449
46.68,-126.16,6.8100848,3.1787,4.330142449
46.67,-126.18,6.8100848,2.9636,4.330142449
46.67,-126.18,6.8100848,2.9636,4.330142449
46.67,-126.19,6.8100848,3.1787,4.330142449
46.67,-126.19,6.8100848,3.1787,4.330142449
46.67,-126.2,6.8100848,3.2265,4.330142449
46.67,-126.2,6.8100848,3.2265,4.330142449
41.68,-124.93,8.7112598,1.3384,3.828582064
41,-126.43,3.5363894,3.9913,6.008947414
39.09,-127.78,26.078346,1.0994,2.21278094
40.08,-125.34,16.723663,1.9598,2.763202669
47.92,-128.8,0.66285837,1.7925,13.87931624
47.91,-128.75,0.66285837,3.0831,13.87931624
47.89,-128.65,0.91232389,10.3726,11.83052233
47.77,-127.77,3.1612465,7.1222,6.355493263
47.77,-127.77,3.1612465,9.1298,6.355493263
47.76,-127.74,3.3711357,2.6051,6.154465282
47.86,-128.51,1.414219,11.0896,9.502111225
47.84,-128.38,1.6586365,8.365,8.774105142
47.89,-128.58,1.1679138,21.2471,10.45617994
47.79,-128.13,2.4378891,7.0744,7.237214934
48.43,-128.68,0.79336768,27.724,12.68648152
48.43,-128.68,0.79336768,47.0352,12.68648152
48.46,-128.71,0.59159386,102.0052,14.69151607
40.95,-127.52,0.021391379,4.302,77.26077359
41,-127.49,0.021391379,65.1514,77.26077359
48.44,-128.6,1.033847,9.9902,11.11348602
48.44,-128.7,0.79336768,17.8772,12.68648152
48.44,-128.7,0.79336768,49.2579,12.68648152
48.44,-128.7,0.79336768,17.8294,12.68648152
48.44,-128.7,0.79336768,21.0081,12.68648152
48.46,-128.7,0.59159386,44.5974,14.69151607
48.46,-128.7,0.59159386,314.5479,14.69151607
48.46,-128.7,0.59159386,98.0856,14.69151607
48.17,-126.7,5.5965943,2.868,4.776574223
48.7,-126.9,5.5437579,1.7925,4.79928251
48.66,-126.9,5.5437579,0.6214,4.79928251
44.67,-125.1,9.5507097,1.8642,3.656458269
38.83,-121.17,16.676729,0.5975,2.767088234
45.68,-120.12,9.5560369,1.195,3.655438945
38.98,-120.32,16.215477,1.2428,2.806167427
38.55,-120.57,16.215477,0.717,2.806167427
39.7,-122.88,18.00329,1.5774,2.663192167
46.58,-119.52,9.7773581,1.5057,3.613829699
46.35,-119.27,9.5389538,1.2428,3.658710703
39.43,-123.73,18.287436,1.9837,2.642421132
39.38,-119.63,16.215477,2.7485,2.806167427
37.32,-122.12,16.215477,2.1988,2.806167427
46.43,-119.78,9.543684,1.4101,3.657803894
46.43,-119.78,9.543684,1.3623,3.657803894
37.1,-119.73,16.19442,0.5975,2.807991212
37.17,-120.07,16.19442,0.4302,2.807991212
37.45,-122.03,16.215477,2.0076,2.806167427
37.8,-121.58,16.215477,0.956,2.806167427
42.1,-119.92,18.00329,2.4856,2.663192167
42.17,-119.86,18.00329,1.7925,2.663192167
39.47,-119.63,16.215477,2.0793,2.806167427
39.57,-123.12,18.100437,1.7925,2.656035732
38.93,-119.07,16.215477,1.8403,2.806167427
38.92,-119.07,16.215477,1.7925,2.806167427
42.23,-121.76,8.7200031,1.2667,3.826662177
42.15,-121.68,8.7200031,1.3862,3.826662177
42.03,-121.59,8.7200031,1.2906,3.826662177
42.06,-121.62,8.7200031,0.9799,3.826662177
42.23,-121.76,8.7200031,17.0885,3.826662177
38.87,-120.65,16.364212,1.0516,2.793385631
42.09,-121.7,8.7200031,1.3862,3.826662177
42.17,-121.65,8.7200031,0.7887,3.826662177
42.2,-121.74,8.7200031,3.0831,3.826662177
42.15,-121.7,8.7200031,1.5774,3.826662177
42.09,-121.9,8.7200031,0.2868,3.826662177
42.15,-121.68,8.7200031,1.4818,3.826662177
42,-121.7,8.7200031,1.5774,3.826662177
42.19,-121.8,8.7200031,3.9913,3.826662177
38.85,-119.75,16.215477,1.1233,2.806167427
42.19,-121.71,8.7200031,2.4856,3.826662177
42.18,-121.7,8.7200031,0.8843,3.826662177
42.13,-121.74,8.7200031,1.4818,3.826662177
42.19,-121.77,8.7200031,0.1912,3.826662177
42.19,-121.78,8.7200031,2.8919,3.826662177
42.17,-121.68,8.7200031,0.478,3.826662177
42.06,-121.76,8.7200031,1.2906,3.826662177
42.06,-121.6,8.7200031,2.1988,3.826662177
42.01,-121.82,8.7200031,0.2868,3.826662177
38.83,-121.17,16.676729,0.5975,2.767088234
38.98,-120.32,16.215477,1.2428,2.806167427
42.17,-121.62,8.7200031,7.1939,3.826662177
42.03,-121.75,8.7200031,1.434,3.826662177
42.02,-121.69,8.7200031,2.2944,3.826662177
38.55,-120.57,16.215477,0.717,2.806167427
42.24,-121.78,8.7200031,2.3183,3.826662177
42.25,-121.78,8.7200031,2.8919,3.826662177
42.13,-121.8,8.7200031,0.8843,3.826662177
42.01,-121.63,8.7200031,1.9837,3.826662177
38.97,-119.27,16.215477,1.5535,2.806167427
46.54,-122.82,9.6252508,0.8843,3.642272344
46.54,-122.84,9.6252508,0.8365,3.642272344
42.07,-121.8,8.7200031,0.7887,3.826662177
42.11,-121.69,8.7200031,3.2982,3.826662177
42.11,-121.87,8.7200031,2.5812,3.826662177
42.2,-121.73,8.7200031,2.9875,3.826662177
38.83,-120.25,16.215477,0.8126,2.806167427
47.95,-129.1,0.02951305,0.6214,65.77659632
47.95,-129.08,0.02951305,10.4682,65.77659632
47.95,-129.1,0.02951305,47.4654,65.77659632
47.95,-129.1,0.02951305,4.7322,65.77659632
47.95,-129.1,0.02951305,0.4063,65.77659632
47.95,-129.09,0.02951305,1.5774,65.77659632
47.95,-129.1,0.02951305,145.8378,65.77659632
47.95,-129.1,0.02951305,15.4394,65.77659632
47.95,-129.1,0.02951305,0.6692,65.77659632
47.95,-129.1,0.02951305,5.6165,65.77659632
47.95,-129.1,0.02951305,58.1009,65.77659632
47.95,-129.1,0.02951305,4.1586,65.77659632
47.95,-129.1,0.02951305,315.8624,65.77659632
47.95,-129.1,0.02951305,272.4122,65.77659632
47.95,-129.1,0.02951305,0.9321,65.77659632
47.95,-129.09,0.02951305,2.4139,65.77659632
47.95,-129.09,0.02951305,3.9913,65.77659632
47.95,-129.1,0.02951305,3.7045,65.77659632
47.96,-129.1,0.02951305,35.1569,65.77659632
47.96,-129.1,0.02951305,3.1309,65.77659632
47.96,-129.1,0.02951305,1.8403,65.77659632
47.96,-129.09,0.02951305,0.9321,65.77659632
47.96,-129.09,0.02951305,0.7887,65.77659632
47.95,-129.09,0.02951305,4.7322,65.77659632
47.95,-129.1,0.02951305,40.7017,65.77659632
47.96,-129.09,0.02951305,240.4579,65.77659632
47.96,-129.1,0.02951305,1.7208,65.77659632
47.96,-129.1,0.02951305,3.2743,65.77659632
47.96,-129.1,0.02951305,309.9113,65.77659632
47.96,-129.09,0.02951305,93.0666,65.77659632
47.96,-129.09,0.02951305,1.5774,65.77659632
47.96,-129.09,0.02951305,0.5258,65.77659632
47.95,-129.09,0.02951305,21.6056,65.77659632
47.95,-129.09,0.02951305,49.7837,65.77659632
47.96,-129.1,0.02951305,5.1863,65.77659632
47.96,-129.1,0.02951305,344.5663,65.77659632
47.96,-129.1,0.02951305,1.3145,65.77659632
47.96,-129.09,0.02951305,0.1434,65.77659632
47.95,-129.1,0.02951305,0.6692,65.77659632
47.95,-129.1,0.02951305,2.1271,65.77659632
47.95,-129.09,0.02951305,11.711,65.77659632
47.95,-129.09,0.02951305,134.5331,65.77659632
47.95,-129.09,0.02951305,3.5611,65.77659632
47.95,-129.09,0.02951305,1.5774,65.77659632
47.96,-129.1,0.02951305,185.5835,65.77659632
47.95,-129.1,0.02951305,5.7838,65.77659632
47.95,-129.09,0.02951305,-0.1434,65.77659632
47.95,-129.09,0.02951305,115.6999,65.77659632
47.96,-129.09,0.02951305,3.2743,65.77659632
47.96,-129.1,0.02951305,114.6483,65.77659632
47.96,-129.09,0.02951305,0.1434,65.77659632
47.95,-129.09,0.02951305,260.0798,65.77659632
47.95,-129.09,0.02951305,3.2743,65.77659632
47.95,-129.09,0.02951305,0.4063,65.77659632
47.95,-129.1,0.02951305,3.8479,65.77659632
47.95,-129.09,0.02951305,10.1575,65.77659632
47.95,-129.09,0.02951305,17.8055,65.77659632
47.95,-129.09,0.02951305,64.9602,65.77659632
47.95,-129.1,0.02951305,2.9875,65.77659632
47.95,-129.1,0.02951305,1.4579,65.77659632
47.95,-129.1,0.02951305,1.4579,65.77659632
47.95,-129.09,0.02951305,10.3248,65.77659632
47.95,-129.09,0.02951305,12.9538,65.77659632
47.95,-129.09,0.02951305,47.8,65.77659632
47.95,-129.09,0.02951305,0.7887,65.77659632
47.96,-129.09,0.02951305,9.3927,65.77659632
47.95,-129.09,0.02951305,60.7777,65.77659632
47.95,-129.1,0.02951305,1.5774,65.77659632
47.95,-129.09,0.02951305,3.9913,65.77659632
47.96,-129.1,0.02951305,2.4139,65.77659632
47.96,-129.1,0.02951305,46.4616,65.77659632
47.96,-129.1,0.02951305,17.8055,65.77659632
