lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z
47.89,-127.7,3.1907601,258,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.89,-127.7,3.1907601,324,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.9,-127.7,3.1907601,489,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.75,-127.62,3.5783212,74,250.1042077,269.6065974,-0.419886947,3162.075786,3290.450463
47.79,-127.64,3.5786738,159,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.8,-127.64,3.5786738,260,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.8,-127.65,3.3711357,179,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.81,-127.65,3.3711357,128,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.81,-127.65,3.3711357,145,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.82,-127.65,3.3711357,117,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.82,-127.66,3.3711357,236,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.83,-127.66,3.3711357,180,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.83,-127.66,3.3711357,220,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.84,-127.67,3.3711357,186,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.75,-127.62,3.5783212,148,250.1042077,269.6065974,-0.419886947,3162.075786,3290.450463
47.84,-127.67,3.3711357,199,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826
47.85,-127.67,3.1907601,228,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.85,-127.67,3.1907601,197,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.86,-127.68,3.1907601,188,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.76,-127.62,3.5786738,69,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.76,-127.62,3.5786738,155,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.76,-127.63,3.5786738,91,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.77,-127.63,3.5786738,63,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.78,-127.63,3.5786738,74,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.78,-127.64,3.5786738,87,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.78,-127.64,3.5786738,156,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.82,-127.49,3.8465323,214,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.83,-127.55,3.5786738,139,250.0918862,269.5933151,-0.675474346,3162.108405,3290.48448
47.83,-127.55,3.5786738,72,250.0918862,269.5933151,-0.675474346,3162.108405,3290.48448
47.83,-127.56,3.5786738,231,250.0918862,269.5933151,-0.675474346,3162.108405,3290.48448
47.84,-127.57,3.5786738,261,250.0918862,269.5933151,-0.675474346,3162.108405,3290.48448
47.84,-127.58,3.5786738,362,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.84,-127.58,3.5786738,189,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.84,-127.59,3.5786738,212,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.84,-127.6,3.5786738,181,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.84,-127.6,3.5786738,187,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.84,-127.61,3.5786738,232,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448
47.82,-127.49,3.8465323,172,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.82,-127.5,3.8465323,89,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.82,-127.5,3.8465323,206,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.82,-127.51,3.8465323,199,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.82,-127.51,3.8465323,37,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.82,-127.52,3.8465323,145,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.83,-127.53,3.8465323,123,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.83,-127.54,3.8465323,122,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911
47.75,-127.22,4.6330013,154,219.8008907,236.9403169,-5.541047096,3253.354272,3385.640884
47.76,-127.29,4.2658925,131,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.77,-127.3,4.2658925,101,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.77,-127.31,4.2658925,111,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.77,-127.33,4.2658925,200,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.75,-127.23,4.6330013,141,219.8008907,236.9403169,-10.34975338,3253.354272,3385.640884
47.75,-127.24,4.6330013,145,219.8008907,236.9403169,-10.34975338,3253.354272,3385.640884
47.75,-127.24,4.6330013,150,219.8008907,236.9403169,-10.34975338,3253.354272,3385.640884
47.76,-127.25,4.2658925,151,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.76,-127.26,4.2658925,162,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.76,-127.27,4.2658925,157,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.76,-127.27,4.2658925,106,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.76,-127.28,4.2658925,164,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.77,-127.33,4.2658925,145,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.79,-127.4,4.1103892,135,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.79,-127.4,4.1103892,188,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.79,-127.41,4.1103892,108,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.78,-127.34,4.2658925,106,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355
47.78,-127.35,4.2658925,141,229.0634015,246.925091,-4.742084503,3222.8913,3353.872355
47.78,-127.35,4.2658925,163,229.0634015,246.925091,-4.742084503,3222.8913,3353.872355
47.78,-127.36,4.1103892,150,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.78,-127.37,4.1103892,105,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.78,-127.37,4.1103892,171,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.78,-127.38,4.1103892,133,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.79,-127.39,4.1103892,142,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446
47.84,-127.72,3.3711357,1091,257.6751524,277.7679021,-0.975069642,3142.622847,3270.163826
47.85,-127.81,2.9645884,224,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275
47.85,-127.82,2.9645884,239,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275
47.85,-127.82,2.9645884,233,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275
47.85,-127.83,2.9645884,241,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275
47.86,-127.84,2.9645884,252,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275
47.86,-127.85,2.9645884,102,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275
47.86,-127.86,2.6994836,97,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843
47.86,-127.87,2.6994836,210,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843
47.86,-127.88,2.6994836,95,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843
47.86,-127.89,2.6994836,257,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843
47.84,-127.74,3.3711357,710,257.6751524,277.7679021,-0.975069642,3142.622847,3270.163826
47.86,-127.9,2.6994836,217,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843
47.86,-127.91,2.6994836,182,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843
47.84,-127.75,3.1612465,292,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151
47.84,-127.76,3.1612465,137,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151
47.84,-127.76,3.1612465,234,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151
47.84,-127.77,3.1612465,209,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151
47.85,-127.78,2.9645884,201,274.7757845,296.2019911,-0.518282652,3102.629305,3228.456275
47.85,-127.79,2.9645884,200,274.7757845,296.2019911,-0.518282652,3102.629305,3228.456275
47.85,-127.8,2.9645884,197,274.7757845,296.2019911,-0.518282652,3102.629305,3228.456275
47.85,-127.63,3.4528952,1659,254.6061914,274.4596325,3.032176971,3150.368866,3278.241818
47.86,-127.71,3.1907601,309,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.71,3.1907601,410,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.72,3.1907601,935,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.72,3.1907601,1109,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.72,3.1907601,311,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.73,3.1907601,226,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.74,3.1907601,283,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.74,3.1907601,281,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.64,3.4528952,346,254.6061914,274.4596325,3.032176971,3150.368866,3278.241818
47.85,-127.65,3.1907601,425,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.85,-127.66,3.1907601,216,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.86,-127.67,3.1907601,200,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.86,-127.67,3.1907601,191,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.86,-127.68,3.1907601,162,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.86,-127.7,3.1907601,191,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.7,3.1907601,227,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.7,3.1907601,217,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.73,3.1907601,211,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.73,3.1907601,225,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.74,3.1907601,233,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.73,3.1907601,285,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.73,3.1907601,283,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.72,3.1907601,451,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.72,3.1907601,712,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.72,3.1907601,487,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.72,3.1907601,433,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.71,3.1907601,364,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.7,3.1907601,214,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.71,3.1907601,253,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.85,-127.7,3.1907601,206,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.7,3.1907601,244,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.71,3.1907601,308,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.86,-127.71,3.1907601,382,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.72,3.1907601,562,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.72,3.1907601,1043,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.72,3.1907601,1020,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.87,-127.73,3.1907601,319,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508
47.79,-127.85,3.1612465,228,266.091792,286.8408464,-0.58204329,3122.296309,3248.966151
47.92,-128.72,0.91232389,165,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.68,0.91232389,263,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.67,0.91232389,275,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.67,0.91232389,286,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.66,0.91232389,302,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.66,0.91232389,319,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.65,0.91232389,327,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.65,0.91232389,334,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.91,-128.64,1.1679138,329,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.91,-128.64,1.1679138,266,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.9,-128.63,1.1679138,339,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.92,-128.72,0.91232389,158,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.9,-128.63,1.1679138,337,437.7793418,471.9160858,-8.577288628,2878.245212,2994.455721
47.9,-128.62,1.1679138,315,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.92,-128.71,0.91232389,163,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.71,0.91232389,178,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.7,0.91232389,162,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.7,0.91232389,212,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.69,0.91232389,230,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.69,0.91232389,248,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.92,-128.68,0.91232389,236,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.9,-128.62,1.1679138,295,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.57,1.1679138,599,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.57,1.1679138,755,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.56,1.1679138,481,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.56,1.1679138,677,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.56,1.1679138,735,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.55,1.1679138,472,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.55,1.1679138,370,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.54,1.414219,346,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.89,-128.54,1.414219,313,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.89,-128.54,1.414219,237,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.9,-128.61,1.1679138,325,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.53,1.414219,145,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.89,-128.53,1.414219,168,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.89,-128.52,1.414219,207,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.88,-128.52,1.414219,253,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.9,-128.61,1.1679138,272,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.9,-128.61,1.1679138,293,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.9,-128.6,1.1679138,339,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.9,-128.59,1.1679138,315,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.9,-128.58,1.1679138,314,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.89,-128.57,1.1679138,345,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.92,-128.52,1.414219,171,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.55,1.1679138,269,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.92,-128.55,1.1679138,273,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.92,-128.55,1.1679138,356,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.92,-128.55,1.1679138,523,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.56,1.1679138,436,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.56,1.1679138,434,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.56,1.1679138,369,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.56,1.1679138,280,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.57,1.1679138,276,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.57,1.1679138,294,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.92,-128.52,1.414219,168,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.53,1.414219,174,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.53,1.414219,175,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.54,1.414219,206,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.54,1.414219,227,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.54,1.414219,239,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.92,-128.55,1.1679138,259,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.58,1.1679138,248,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,268,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,271,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,254,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,246,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,240,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,235,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,239,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,248,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.6,1.1679138,254,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.58,1.1679138,243,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,254,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,264,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,270,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,279,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,285,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.58,1.1679138,232,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.58,1.1679138,230,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,231,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,233,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,236,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,242,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.59,1.1679138,255,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.93,-128.61,1.1679138,276,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,264,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.94,-128.62,1.1679138,266,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
